participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.t;player.vote;player.bid;player.ask;player.lama;player.payoff;group.id_in_subsession;group.price;group.q;group.policy;group.costo;group.uniforme;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;115.00;115.00;0.09;95;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;-1;0;99.00;99.00;0.18;105;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;94.00;94.00;0.27;105;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;-1;0;95.00;95.00;0.36;105;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;0;0;105.00;105.00;0.45;100;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;110.00;110.00;0.55;95;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;0;1;105.00;105.00;0.64;100;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;-1;0;70.00;70.00;0.73;105;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;110.00;110.00;0.82;95;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;0;1;105.00;105.00;0.91;100;1;105.00;7;0;60;1;13;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;99.00;99.00;0.00;110;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;0;0;110.00;110.00;0.09;100;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;-1;0;99.00;99.00;0.18;110;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;100.00;100.00;0.27;110;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;1;0;110.00;110.00;0.36;90;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;1;0;110.00;110.00;0.45;90;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;115.00;115.00;0.55;90;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;-1;0;100.00;100.00;0.64;110;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;1;150.00;150.00;0.73;90;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;115.00;115.00;0.82;90;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;-1;0;100.00;100.00;0.91;110;1;110.00;6;0;60;1;14;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;1;0;106.00;106.00;0.00;95;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;120.00;120.00;0.09;95;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;-1;0;99.00;99.00;0.18;105;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;105.00;105.00;0.27;105;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;1;1;150.00;150.00;0.36;95;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;0;0;105.00;105.00;0.45;100;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;130.00;130.00;0.55;95;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;-1;0;100.00;100.00;0.64;105;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;1;130.00;130.00;0.73;95;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;-1;0;5.00;5.00;0.82;105;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;-1;0;105.00;105.00;0.91;105;1;105.00;6;0;60;1;15;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;2.00;2.00;0.00;99;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;115.00;115.00;0.09;101;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;0;0;99.00;99.00;0.18;100;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;1;0;106.00;106.00;0.27;101;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;-1;0;75.00;75.00;0.36;99;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;-1;0;98.00;98.00;0.45;99;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;135.00;135.00;0.55;101;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;1;0;105.00;105.00;0.64;101;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;-1;0;80.00;80.00;0.73;99;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;-1;0;1.00;1.00;0.82;99;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;1;0;100.00;100.00;0.91;101;1;99.00;6;0;60;1;16;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;55.00;55.00;0.00;99;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;105.00;105.00;0.09;101;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;1;0;99.00;99.00;0.18;101;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;90.00;90.00;0.27;99;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;0;0;99.00;99.00;0.36;100;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;-1;0;95.00;95.00;0.45;99;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;135.00;135.00;0.55;101;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;1;1;100.00;100.00;0.64;101;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;1;100.00;100.00;0.73;101;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;-1;0;10.00;10.00;0.82;99;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;-1;0;97.00;97.00;0.91;99;1;99.00;6;0;35;1;17;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;88.00;88.00;0.00;97;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;-1;0;95.00;95.00;0.09;97;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;-1;0;94.00;94.00;0.18;97;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;95.00;95.00;0.27;97;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;1;0;166.00;166.00;0.36;103;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;1;0;100.00;100.00;0.45;103;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;100.00;100.00;0.55;103;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;0;1;97.00;97.00;0.64;100;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;0;100.00;100.00;0.73;103;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;110.00;110.00;0.82;103;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;-1;0;90.00;90.00;0.91;97;1;97.00;6;0;35;1;18;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;88.00;88.00;0.00;99;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;0;0;99.00;99.00;0.09;74;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;-1;0;94.00;94.00;0.18;117;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;99.00;99.00;0.27;126;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;1;0;120.00;120.00;0.36;67;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;1;0;100.00;100.00;0.45;76;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;-1;0;97.00;97.00;0.55;154;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;-1;0;97.00;97.00;0.64;163;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;1;170.00;170.00;0.73;104;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;115.00;115.00;0.82;113;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;1;1;100.00;100.00;0.91;122;1;99.00;6;1;35;1;19;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;88.00;88.00;0.00;96;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;100.00;100.00;0.09;43;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;-1;0;94.00;94.00;0.18;114;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;95.00;95.00;0.27;123;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;1;0;200.00;200.00;0.36;70;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;0;1;96.00;96.00;0.45;110;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;-1;0;90.00;90.00;0.55;151;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;-1;0;91.00;91.00;0.64;160;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;1;130.00;130.00;0.73;107;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;115.00;115.00;0.82;116;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;1;1;100.00;100.00;0.91;125;1;96.00;6;1;35;1;20;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;88.00;88.00;0.00;95;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;-1;0;94.00;94.00;0.09;95;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;1;0;95.00;95.00;0.18;105;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;0;0;95.00;95.00;0.27;100;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;1;0;98.00;98.00;0.36;105;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;1;0;98.00;98.00;0.45;105;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;-1;0;80.00;80.00;0.55;95;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;-1;0;87.00;87.00;0.64;95;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;1;1;190.00;190.00;0.73;105;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;110.00;110.00;0.82;105;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;-1;0;9.00;9.00;0.91;95;1;95.00;6;0;35;1;21;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;89.00;89.00;0.00;90;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;96.00;96.00;0.09;49;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;1;0;94.00;94.00;0.18;58;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;90.00;90.00;0.27;117;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;-1;0;50.00;50.00;0.36;126;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;0;1;90.00;90.00;0.45;110;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;0;1;90.00;90.00;0.55;120;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;0;1;90.00;90.00;0.64;129;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;-1;0;40.00;40.00;0.73;163;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;100.00;100.00;0.82;122;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;1;1;99.00;99.00;0.91;131;1;90.00;7;1;35;1;22;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;89.00;89.00;0.00;90;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;95.00;95.00;0.09;49;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;0;0;90.00;90.00;0.18;83;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;1;1;92.00;92.00;0.27;67;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;-1;0;80.00;80.00;0.36;126;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;-1;0;88.00;88.00;0.45;135;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;1;0;90.00;90.00;0.55;95;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;-1;0;89.00;89.00;0.64;154;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;-1;0;40.00;40.00;0.73;163;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;110.00;110.00;0.82;122;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;1;1;100.00;100.00;0.91;131;1;90.00;6;1;35;1;23;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;1;0;98.00;98.00;0.00;110;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;1;0;93.00;93.00;0.09;110;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;0;0;90.00;90.00;0.18;100;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;90.00;90.00;0.27;90;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;-1;0;87.00;87.00;0.36;90;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
6;qgq9xzzn;;0;432;900;voting;Payment;2022-10-12 22:24:23.450826+00:00;1;;;90;6;;-1;0;88.00;88.00;0.45;90;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
7;p2m2ltle;;0;432;900;voting;Payment;2022-10-12 22:23:52.259742+00:00;1;;;90;7;;-1;0;85.00;85.00;0.55;90;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
8;02hbl2qh;;0;432;900;voting;Payment;2022-10-12 22:24:27.201923+00:00;1;;;110;8;;1;0;92.00;92.00;0.64;110;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
9;tyya4f0m;;0;432;900;voting;Payment;2022-10-12 22:24:34.851998+00:00;1;;;90;9;;-1;0;30.00;30.00;0.73;90;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
10;we87nso8;;0;432;900;voting;Payment;2022-10-12 22:23:51.845196+00:00;1;;;90;10;;1;1;98.00;98.00;0.82;110;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
11;ptqj9anv;;0;432;900;voting;Payment;2022-10-12 22:24:26.971750+00:00;1;;;110;11;;1;1;99.00;99.00;0.91;110;1;90.00;6;0;35;1;24;6ycc13wq;;;;;0
1;6a5bs16g;;0;432;900;voting;Payment;2022-10-12 22:23:46.120288+00:00;1;;;110;1;;-1;0;89.00;89.00;0.91;96;1;96.00;6;0;20;1;25;6ycc13wq;;;;;0
2;46cnxig2;;0;432;900;voting;Payment;2022-10-12 22:25:06.343823+00:00;1;;;100;2;;-1;0;94.00;94.00;0.82;96;1;96.00;6;0;20;1;25;6ycc13wq;;;;;0
3;8nzw295h;;0;432;900;voting;Payment;2022-10-12 22:24:05.841182+00:00;1;;;110;3;;1;1;101.00;101.00;0.73;104;1;96.00;6;0;20;1;25;6ycc13wq;;;;;0
4;clqqe8l1;;0;432;900;voting;Payment;2022-10-12 22:24:17.494955+00:00;1;;;110;4;;-1;0;89.00;89.00;0.64;96;1;96.00;6;0;20;1;25;6ycc13wq;;;;;0
5;aqzezeav;;0;432;900;voting;Payment;2022-10-12 22:23:52.506400+00:00;1;;;90;5;;-1;0;88.00;88.00;0.55;96;1;96.00;6;0;20;1;25;6ycc13wq;;;;;0
